force  ,(n) (v) ,/fɔ:s/,"sức mạnh; ép buộc, cưỡng ép"
forecast  ,(n) (v) ,/fɔ:'kɑ:st/,"sự dự đoán, dự báo; dự đoán, dự báo"
foreign ,(adj) ,/'fɔrin/,"(thuộc) nước ngoài, từ nước ngoài, ở nước ngoài"
forest ,(n),/'forist/,rừng
forever ,(adv),/fə'revə/,mãi mãi
forget ,(v),/fə'get/,quên
forgive ,(v),/fərˈgɪv/,"tha, tha thứ"
fork ,(n),/fɔrk/,cái nĩa
form  ,(n) (v) ,/fɔ:m/,"hình thể, hình dạng, hình thức; làm thành, được tạo thành"
formal ,(adj) ,/fɔ:ml/,hình thức
formally  ,(adv),/'fo:mзlaiz/,chính thức
former ,(adj) ,/´fɔ:mə/,"trước, cũ, xưa, nguyên"
formerly  ,(adv),/´fɔ:məli/,"trước đây, thuở xưa"
formula ,(n),/'fɔ:mjulə/,"công thức, thể thức, cách thức"
fortune ,(n),/ˈfɔrtʃən/,"sự giàu có, sự thịnh vượng"
forward ,(adv),/ˈfɔrwərd/,"về tương lai, sau này ở phía trước, tiến về phía trước"
forward ,(adj) ,/ˈfɔrwərd/,"ở phía trước, tiến về phía trước"
found ,(v),/faund/,"(q.k of find) tìm, tìm thấy"
foundation ,(n),/faun'dei∫n/,"sự thành lập, sự sáng lập; tổ chức"
frame  ,(n) (v) ,/freim/,"cấu trúc, hệ thống; dàn xếp, bố trí"
free ,(adj)  (v)  (adv),/fri:/,"miễn phí, tự do, giải phóng, trả tự do"
freedom ,(n),/'fri:dəm/,sự tự do; nền tự do
freely  ,(adv),/´fri:li/,"tự do, thoải mái"
freeze ,(v),/fri:z/,"đóng băng, đông lạnh"
freeze ,(n) (v) ,/fri:z/,"sự đông lạnh, sự giá lạnh; làm đông, làm đóng băng"
frequent ,(adj) ,/ˈfrikwənt/,thường xuyên
frequently  ,(adv),/´fri:kwəntli/,thường xuyên
fresh ,(adj) ,/freʃ/,"tươi, tươi tắn"
freshly  ,(adv),/´freʃli/,"tươi mát, khỏe khoắn"
Friday ,(n) ,/´fraidi/,thứ Sáu
fridge ,(n),/fridЗ/,tủ lạnh
friend ,(n),/frend/,người bạn
friendly ,(adj) ,/´frendli/,"thân thiện, thân mật"
friendship ,(n),/'frendʃipn/,"tình bạn, tình hữu nghị"
frighten ,(v),/ˈfraɪtn/,"làm sợ, làm hoảng sợ"
frightened ,(adj) ,/'fraitnd/,"hoảng sợ, khiếp sợ"
frightening ,(adj),/´fraiəniη/,"kinh khủng, khủng khiếp"
from,prep,/frɔm/,frəm/ từ
front  ,(n) (adj) ,/frʌnt/,"mặt; đằng trước, về phía trước"
frozen ,(adj) ,/frouzn/,lạnh giá
fruit ,(n),/fru:t/,"quả, trái cây"
fry  ,(v) (n),/frai/,"rán, chiên; thịt rán"
fuel,(n),/ˈfyuəl/,"chất đốt, nhiên liệu"
full ,(adj) ,/ful/,"đầy, đầy đủ"
fully  ,(adv),/´fuli/,"đầy đủ, hoàn toàn"
fun  ,(n) (adj) ,/fʌn/,"sự vui đùa, sự vui thích; hài hước"
function  ,(n) (v) ,/ˈfʌŋkʃən/,"chức năng; họat động, chạy (máy)"
fund  ,(n) (v) ,/fʌnd/,"kho, quỹ; tài trợ, tiền bạc, để tiền vào công quỹ"
fundamental ,(adj) ,"/,fʌndə'mentl/","cơ bản, cơ sở, chủ yếu"
funeral ,(n),/ˈfju:nərəl/,"lễ tang, đám tang"
funny ,(adj) ,/´fʌni/,"buồn cười, khôi hài"
fur,(n),/fə:/,bộ da lông thú
furniture ,(n),/'fə:nitʃə/,đồ đạc (trong nhà)
further ,(adj) ,/'fə:ðə/,xa hơn nữa; thêm nữa
future  ,(n) (adj) ,/'fju:tʃə/,tương lai
gain  ,(v) (n),/geɪn/,"lợi, lợi ích; giành được, kiếm được, đạt tới"
gallon ,(n),/'gælən/,"Galông 1gl = 4, 54 lít ở Anh, 3, 78 lít ở Mỹ"
gamble  ,(v) (n),/'gæmbl/,đánh bạc; cuộc đánh bạc
gambling ,(n),/'gæmbliɳ/,trò cờ bạc
game ,(n),/geim/,trò chơi
gap ,(n),/gæp/,"đèo, lỗ hổng, kẽ hở; chỗ trống"
garage ,(n),/´gæra:ʒ/,nhà để ô tô
garbage ,(n),/ˈgɑrbɪdʒ/,"lòng, ruột (thú)"
garden ,(n),/'gɑ:dn/,vườn
gas ,(n),/gæs/,"khí, hơi đốt"
gasoline ,(n),/gasolin/,"dầu lửa, dầu hỏa, xăng"
gate ,(n),/geit/,cổng
gather ,(v),/'gæðə/,"tập hợp; hái, lượm, thu thập"
gear ,(n),/giə/,"cơ cấu, thiết bị, dụng cụ"
general ,(adj) ,/'ʤenər(ə)l/,"chung, chung chung; tổng"
generally  ,(adv),/'dʒenərəli/,"nói chung, đại thể"
generate ,(v),/'dʒenəreit/,"sinh, đẻ ra"
generation ,(n),/ˌdʒɛnəˈreɪʃən/,"sự sinh ra, sự phát sinh ra; thế hệ, đời"
generous ,(adj) ,/´dʒenərəs/,"rộng lượng, khoan hồng, hào phóng"
generously  ,(adv),/'dʒenərəsli/,"rộng lượng, hào phóng"
gentle ,(adj) ,/dʒentl/,"hiền lành, dịu dàng, nhẹ nhàng"
gentleman ,(n),/ˈdʒɛntlmən/,"người quý phái, người thượng lưu"
gently  ,(adv),/'dʤentli/,"nhẹ nhàng, êm ái, dịu dàng"
genuine ,(adj) ,/´dʒenjuin/,"thành thật, chân thật; xác thực"
genuinely  ,(adv),/´dʒenjuinli/,"thành thật, chân thật"
geography ,(n),/dʒi´ɔgrəfi/,"địa lý, khoa địa lý"
get ,(v),/get/,"được, có được"
giant  ,(n) (adj) ,/ˈdʒaiənt/,"người khổng lồ, người phi thường; khổng lồ, phi thường"
gift ,(n),/gift/,quà tặng
girl ,(n),/g3:l/,con gái
girlfriend ,(n),/'gз:lfrend/,"bạn gái, người yêu"
give ,(v),/giv/,"cho, biếu, tặng"
glad ,(adj) ,/glæd/,"vui lòng, sung sướng"
glass ,(n),/glɑ:s/,"kính, thủy tinh, cái cốc, ly"
global ,(adj) v,/´gloubl/,"toàn cầu, toàn thể, toàn bộ"
glove ,(n),/glʌv/,"bao tay, găng tay"
glue  ,(n) (v) ,/glu:/,"keo, hồ; gắn lại, dán bằng keo, hồ"
go,(v),/gou/,đi
goal ,(n),/goƱl/,"đích, mục tiêu, thủ môn"
god,(n),/gɒd/,"thần, Chúa"
gold  ,(n) (adj) ,/goʊld/,vàng; bằng vàng
good,(adj),/gud/,"tốt, khỏe"
good ,(adj) (n),/gud/,"tốt, hay, tuyệt; điều tốt, điều thiện"
goodbye,(n),/¸gud´bai/,tạm biệt; lời chào tạm biệt
goods ,(n),/gudz/,"của cải, tài sản, hàng hóa"
govern ,(v),/´gʌvən/,"cai trị, thống trị, cầm quyền"
government ,(n),/ˈgʌvərnmənt/ /ˈgʌvərmənt/,"chính phủ, nội các; sự cai trị"
governor ,(n),/´gʌvənə/,"thủ lĩnh, chủ; kẻ thống trị"
grab ,(v),/græb/,"túm lấy, vồ, chộp lấy"
grade  ,(n) (v) ,/greɪd/,"điểm, điểm số; phân loại, xếp loại"
gradual ,(adj) ,/´grædjuəl/,"dần dần, từng bước một"
gradually  ,(adv),/'grædzuәli/,"dần dần, từ từ"
grain ,(n),/grein/,"thóc lúa, hạt, hột; tính chất, bản chất"
gram,(n),/'græm/,đậu xanh
gram ,(n),/'græm/,ngữ pháp
grammar ,(n),/ˈgræmər/,văn phạm
grand ,(adj) ,/grænd/,"rộng lớn, vĩ đại"
grandchild ,(n),/´græn¸tʃaild/,cháu (của ông bà)
granddaughter ,(n),"/'græn,do:tз/",cháu gái
grandfather ,(n),/´græn¸fa:ðə/,ông
grandmother ,(n),"/'græn,mʌðə/",bà
grandparent ,(n),/´græn¸pɛərənts/,ông bà
grandson ,(n),/´grænsʌn/,cháu trai
grant  ,(v) (n),/grα:nt/,"cho, ban, cấp; sự cho, sự ban, sự cấp"
grass ,(n),/grɑ:s/,"cỏ; bãi cỏ, đồng cỏ"
grateful ,(adj) ,/´greitful/,"biết ơn, dễ chịu, khoan khoái"
grave  ,(n) (adj) ,/greiv/,"mộ, dấu huyền; trang nghiêm, nghiêm trọng"
gray,(n),/grei/,"xám, hoa râm (tóc)"
great ,(adj) ,/greɪt/,"to, lớn, vĩ đại"
greatly  ,(adv),/´greitli/,"rất, lắm; cao thượng, cao cả"
green ,(adj) (n),/grin/,xanh lá cây
grey,(n) (adj) ,/grei/,"xám, hoa râm (tóc)"
groceries ,(n),/ˈgroʊsəri/ ,
,,/ˈgroʊsri/,hàng tạp hóa
grocery ,(n),/´grousəri/,cửa hàng tạp phẩm
ground ,(n),/graund/,"mặt đất, đất, bãi đất"
group ,(n),/gru:p/,nhóm
grow ,(v),/grou/,"mọc, mọc lên"
growth ,(n),/grouθ/,"sự lớn lên, sự phát triển"
guarantee  ,(n) (v) ,/ˌgærənˈti/,"sự bảo hành, bảo lãnh, người bảo lãnh; cam đoan, bảo đảm"
guard  ,(n) (v) ,/ga:d/,"cái chắn, người bảo vệ; bảo vệ, gác, canh giữ"
guess  ,(v) (n),/ges/,"đoán, phỏng đoán; sự đoán, sự ước chừng"
guest ,(n),/gest/,"khách, khách mời"
guide  ,(n) (v) ,/gaɪd/,"điều chỉ dẫn, người hướng dẫn; dẫn đường, chỉ đường"
guilty ,(adj) ,/ˈgɪlti/,"có tội, phạm tội, tội lỗi"
gun ,(n),/gʌn/,súng
guy ,(n),/gai/,"bù nhìn, anh chàng, gã"
habit ,(n),/´hæbit/,"thói quen, tập quán"
hair ,(n),/heə/,tóc
hairdresser ,(n),/'heədresə/,thợ làm tóc
half  ,(n),/hɑ:f/,"một nửa, phần chia đôi, nửa giờ; nửa"
hall,(n),/hɔ:l/,"đại sảnh, tòa (thị chính), hội trường"
hammer ,(n),/'hæmə/,búa
hand  ,(n) (v) ,/hænd/,"tay, bàn tay; trao tay, truyền cho"
handle  ,(v) (n),/'hændl/,"cầm, sờ mó; tay cầm, móc quai"
hang ,(v),/hæŋ/,"treo, mắc"
happen ,(v),/'hæpən/,"xảy ra, xảy đến"
happily  ,(adv),/'hæpili/,"sung sướng, hạnh phúc"
happiness ,(n),/'hæpinis/,"sự sung sướng, hạnh phúc"
happy ,(adj) ,/ˈhæpi/,"vui sướng, hạnh phúc"
hard ,(adj)  (adv),/ha:d/,"cứng, rắn, hà khắc; hết sức cố gắng, tích cực"
hardly  ,(adv),/´ha:dli/,"khắc nghiệt, nghiêm khắc, tàn tệ, khó khăn"
harm  ,(n) (v) ,/hɑ:m/,"thiệt hại, tổn hao; làm hại, gây thiệt hại"
harmful ,(adj) ,/´ha:mful/,"gây tai hại, có hại"
harmless ,(adj) ,/´ha:mlis/,không có hại
hat ,(n),/hæt/,cái mũ
hate  ,(v) (n),/heit/,"ghét; lòng căm ghét, thù hận"
hatred ,(n),/'heitrid/,"lòng căm thì, sự căm ghét"
have  ,(v) auxiliary,"/hæv, həv/",có
he,(n) pro,/hi:/,"nó, anh ấy, ông ấy"
head  ,(n) (v) ,/hed/,"cái đầu (người, thú); chỉ huy, lãnh đại, dẫn đầu"
headache ,(n),/'hedeik/,chứng nhức đầu
heal ,(v),/hi:l/,"chữa khỏi, làm lành"
health ,(n),/hɛlθ/,"sức khỏe, thể chất, sự lành mạnh"
healthy ,(adj) ,/'helθi/,"khỏe mạnh, lành mạnh"
hear ,(v),/hiə/,nghe
hearing ,(n),/ˈhɪərɪŋ/,"sự nghe, thính giác"
heart ,(n),/hɑ:t/,"tim, trái tim"
heat  ,(n) (v) ,/hi:t/,"hơi nóng, sức nóng"
heating ,(n),/'hi:tiη/,"sự đốt nóng, sự làm nóng"
heaven ,(n),/ˈhɛvən/,thiên đường
heavily  ,(adv),/´hevili/,"nặng, nặng nề"
heavy ,(adj) ,/'hevi/,"nặng, nặng nề"
heel ,(n),/hi:l/,gót chân
height ,(n),/hait/,"chiều cao, độ cao; đỉnh, điểm cao"
hell ,(n),/hel/,địa ngục
hello,(n),/hз'lou/,"chào, xin chào; lời chào"
help  ,(v) (n),/'help/,giúp đỡ; sự giúp đỡ
helpful ,(adj) ,/´helpful/,có ích; giúp đỡ
hence  ,(adv),/hens/,"sau đây, kể từ đây; do đó, vì thế"
her,(n) pro,/hз:/,"nó, chị ấy, cô ấy, bà ấy"
here  ,(adv),/hiə/,"đây, ở đây"
hero ,(n),/'hiərou/,người anh hùng
hers,(n),/hə:z/,"cái của nó, cái của cô ấy, cái của chị ấy, cái của bà ấy"
herself,(n),/hə:´self/,"chính nó, chính cô ta, chính chị ta, chính bà ta"
hesitate ,(v),/'heziteit/,"ngập ngừng, do dự"
hi,,/hai/,xin chào
hide ,(v),/haid/,"trốn, ẩn nấp; che giấu"
high ,(adj)  (adv),/hai/,"cao, ở mức độ cao"
highlight  ,(v) (n),/ˈhaɪˌlaɪt/,"làm nổi bật, nêu bật; chỗ nổi bật nhất, đẹp, sáng nhất"
highly  ,(adv),/´haili/,"tốt, cao; hết sức, ở mức độ cao"
highway ,(n),/´haiwei/,đường quốc lộ
hill ,(n),/hil/,đồi
him,(n),/him/,"nó, hắn, ông ấy, anh ấy"
himself,(n),/him´self/,"chính nó, chính hắn, chính ông ta, chính anh ta"
hip ,(n),/hip/,hông
hire  ,(v) (n),/haiə/,"thuê, cho thuê (nhà...); sự thuê, sự cho thuê"
his,(n),/hiz/,"của nó, của hắn, của ông ấy, của anh ấy; cái của nó, cái của"
historical ,(adj) ,/his'tɔrikəl/,"lịch sử, thuộc lịch sử"
history ,(n),/´histəri/,"lịch sử, sử học"
hit  ,(v) (n),/hit/,"đánh, đấm, ném trúng; đòn, cú đấm"
hobby ,(n),/'hɒbi/,sở thích riêng
hold  ,(v) (n),/hould/,"cầm, nắm, giữ; sự cầm, sự nắm giữ"
hole ,(n),/'houl/,"lỗ, lỗ trống; hang"
holiday ,(n),/'hɔlədi/,"ngày lễ, ngày nghỉ"
hollow ,(adj) ,/'hɔlou/,"rỗng, trống rỗng"
holy ,(adj) ,/ˈhoʊli/,linh thiêng; sùng đạo
home  ,(n) (adv)..,/hoʊm/,"nhà; ở tại nhà, nước mình"
homework ,(n),/´houm¸wə:k/,"bài tập về nhà (học sinh), công việc làm ở nhà"
honest ,(adj) ,/'ɔnist/,"lương thiện, trung thực, chân thật"
honestly  ,(adv),/'ɔnistli/,"lương thiện, trung thực, chân thật"
honour ,(n),/'onз/,"danh dự, thanh danh, lòng kính trọng"
hook ,(n),/huk/,cái móc; bản lề; lưỡi câu
hope  ,(v) (n),/houp/,hy vọng; nguồn hy vọng
horizontal ,(adj) ,"/,hɔri'zɔntl/","(thuộc) chân trời, ở chân trời; ngang, nằm ngang (trục hoành)"
horn ,(n),/hɔ:n/,"sừng (trâu, bò...)"
horror ,(n),/´hɔrə/,"điều kinh khủng, sự ghê rợn"
horse ,(n),/hɔrs/,ngựa
hospital ,(n),/'hɔspitl/,"bệnh viện, nhà thương"
host  ,(n) (v) ,/houst/,"chủ nhà, chủ tiệc; dẫn (c.trình), đăng cai tổ chức (hội nghị....)"
hot ,(adj) ,/hɒt/,"nóng, nóng bức"
hotel ,(n),/hou´tel/,khách sạn
hour ,(n),/'auз/,giờ
house ,(n),/haus/,"nhà, căn nhà, toàn nhà"
household  ,(n) (adj) ,/´haushould/,"hộ, gia đình; (thuộc) gia đình"
housing ,(n),/´hauziη/,nơi ăn chốn ở
how  ,(adv),/hau/,"thế nào, như thế nào, làm sao, ra sao"
however  ,(adv),/hau´evə/,"tuy nhiên, tuy vậy, dù thế nào"
huge ,(adj) ,/hjuːdʒ/,"to lớn, khổng lồ"
human ,(adj) (n),/'hju:mən/,"(thuộc) con người, loài người"
humorous ,(adj) ,/´hju:mərəs/,"hài hước, hóm hỉnh"
humour ,(n),/´hju:mə/,"sự hài hước, sự hóm hỉnh"
hungry ,(adj) ,/'hΔŋgri/,đó
hunt ,(v),/hʌnt/,"săn, đi săn"
hunting ,(n),/'hʌntiɳ/,sự đi săn
hurry  ,(v) (n),"/ˈhɜri , ˈhʌri/","sự vội vàng, sự gấp rút"
hurt ,(v),/hɜrt/,"làm bị thương, gây thiệt hại"
husband ,(n),/´hʌzbənd/,người chồng
i.e.,,,"nghĩa là, tức là ( Id est)"
ice ,(n),/ais/,"băng, nước đá"
ice cream ,(n),,kem
idea ,(n),/ai'diз/,"ý tưởng, quan niệm"
ideal ,(adj) (n),"/aɪˈdiəl, aɪˈdil/","(thuộc) quan niệm, tư tưởng; lý tưởng"
ideally  ,(adv),/aɪˈdiəli/,"lý tưởng, đúng như lý tưởng"
identify ,(v),/ai'dentifai/,"nhận biết, nhận ra, nhận dạng"
identity ,(n),/aɪˈdɛntɪti/,"cá tính, nét nhận dạng; tính đồng nhất, giống hệt"
if,conj,/if/,"nếu, nếu như"
ignore ,(v),/ig'no:(r)/,"phớt lờ, tỏ ra không biết đến"
ill ,(adj),/il/,ốm
illegal ,(adj) ,/i´li:gl/,"trái luật, bất hợp pháp"
illegally  ,(adv),/i´li:gəli/,"trái luật, bất hợp pháp"
illness ,(n),/´ilnis/,"sự đau yếu, ốm, bệnh tật"
illustrate ,(v),/´ilə¸streit/,"minh họa, làm rõ ý"
image ,(n),/´imidʒ/,"ảnh, hình ảnh"
imaginary ,(adj) ,/i´mædʒinəri/,"tưởng tượng, ảo"
imagination ,(n),"/i,mædʤi'neiʃn/","trí tưởng tượng, sự tưởng tượng"
imagine ,(v),/i'mæʤin/,"tưởng tượng, hình dung; tưởng rằng, cho rằng"
immediate ,(adj) ,/i'mi:djət/,"lập tức, tức thì"
immediately  ,(adv),/i'mi:djətli/,ngay lập tức
immoral ,(adj) ,/i´mɔrəl/,"trái đạo đức, luân lý; xấu xa"
impact ,(n),/ˈɪmpækt/,"sự và chạm, sự tác động, ảnh hưởng"
impatient ,(adj) ,/im'peiʃən/,"thiếu kiên nhẫn, nóng vội"
impatiently  ,(adv),/im'pei∫зns/,"nóng lòng, sốt ruột"
implication ,(n),/¸impli´keiʃən/,"sự lôi kéo, sự liên can, điều gợi ý"
imply ,(v),/im'plai/,"ngụ ý, bao hàm"
import  ,(n),/'impɔ:t/,"sự nhập, sự nhập khẩu; nhập, nhập khẩu"
importance ,(n),/im'pɔ:təns/,"sự quan trọng, tầm quan trọng"
important ,(adj) ,/im'pɔ:tənt/,"quan trọng, hệ trọng"
importantly  ,(adv),/im'pɔ:təntli/,"quan trọng, trọng yếu"
impose ,(v),/im'pouz/,"đánh (thuế...), bắt gánh vác; đánh tráo, lợi dụng"
impossible ,(adj) ,/im'pɔsəbl/,"không thể làm được, không thể xảy ra"
impress ,(v),/im'pres/,"ghi, khắc, in sâu vào; gây ấn tượng, làm cảm động"
impression ,(n),/ɪmˈprɛʃən/,"ấn tượng, cảm giác; sự in, đóng dấu"
impressive ,(adj) ,/im'presiv/,"gấy ấn tượng mạnh; hùng vĩ, oai vệ"
improve ,(v),/im'pru:v/,"cải thiện, cái tiến, mở mang"
improvement ,(n),/im'pru:vmənt/,"sự cái thiện, sự cải tiến, sự mở mang"
in,(adv),/in/,"ở, tại, trong; vào"
inability ,(n),/¸inə´biliti/,"sự bất lực, bất tài"
inch ,(n),/intʃ/,"insơ (đơn vị đo chiều dài Anh bằng 2, 54 cm)"
incident ,(n),/´insidənt/,"việc xảy ra, việc có liên quan"
include ,(v),/in'klu:d/,"bao gồm, tính cả"
including,prep.,/in´klu:diη/,"bao gồm, kể cả"
income ,(n),/'inkəm/,"lợi tức, thu nhập"
increase  ,(v) (n),/in'kri:s/,
,,/'inkri:s/,"tăng, tăng thêm; sự tăng, sự tăng thêm"
increasingly  ,(adv),/in´kri:siηli/,tăng thêm
indeed  ,(adv),/ɪnˈdid/,"thật vậy, quả thật"
independence ,(n),"/,indi'pendəns/","sự độc lập, nền độc lập"
independent ,(adj) ,"/,indi'pendənt/",độc lập
independently  ,(adv),"/,indi'pendзntli/",độc lập
index ,(n),/'indeks/,"chỉ số, sự biểu thị"
indicate ,(v),/´indikeit/,"chỉ, cho biết; biểu thị, trình bày ngắn gọn"
indication ,(n),"/,indi'kei∫n/","sự chỉ, sự biểu thị, sự biểu lộ"
indirect ,(adj) ,/¸indi´rekt/,gián tiếp
indirectly  ,(adv),"/,indi'rektli/",gián tiếp
individual ,(adj) (n),/indivídʤuəl/,"riêng, riêng biệt; cá nhân"
indoor ,(adj) ,/´in¸dɔ:/,trong nhà
indoors  ,(adv),/¸in´dɔ:z/,ở trong nhà
industrial ,(adj) ,/in´dʌstriəl/,"(thuộc) công nghiệp, kỹ nghệ"
industry ,(n),/'indəstri/,"công nghiệp, kỹ nghệ"
inevitable ,(adj) ,/in´evitəbl/,"không thể tránh được, chắc chắn xảy ra; vẫn thường thấy, nghe"
inevitably  ,(adv),/in’evitəbli/,chắc chắn
infect ,(v),/in'fekt/,"nhiễm, tiêm nhiễm, đầu độc, lan truyền"
infection ,(n),/in'fekʃn/,"sự nhiễm, sự đầu độc"
infectious ,(adj) ,/in´fekʃəs/,"lây, nhiễm"
influence  ,(n) (v) ,/ˈɪnfluəns/,"sự ảnh hưởng, sự tác dụng; ảnh hưởng, tác động"
inform ,(v),/in'fo:m/,"báo cho biết, cung cấp tin tức"
informal ,(adj) ,/in´fɔ:məl/,"không chính thức, không nghi thức"
information ,(n),"/,infə'meinʃn/","tin tức, tài liệu, kiến thức"
ingredient ,(n),/in'gri:diәnt/,"phần hợp thành, thành phần"
initial ,(adj) (n),/i'ni∫зl/,"ban đầu, lúc đầu; chữ đầu (của 1 tên gọi)"
initially  ,(adv),/i´niʃəli/,"vào lúc ban đầu, ban đầu"
initiative ,(n),/ɪˈnɪʃiətɪv/ ,
,,/ɪˈnɪʃətɪv/,"bước đầu, sự khởi đầu"
injure ,(v),/in'dӡә(r)/,"làm tổn thương, làm hại, xúc phạm"
injured ,(adj) ,/´indʒə:d/,"bị tổn thương, bị xúc phạm"
injury ,(n),/'indʤəri/,"sự làm tổn thương, làm hại; điều hại, điều tổn hại"
ink ,(n),/iηk/,mực
inner ,(adj) ,/'inə/,"ở trong, nội bộ; thân cận"
innocent ,(adj) ,/'inəsnt/,"vô tội, trong trắng, ngây thơ"
insect ,(n),/'insekt/,"sâu bọ, côn trùng"
insert ,(v),/'insə:t/,"chèn vào, lồng vào"
inside,(adv). (adj) ,/'in'said/,"mặt trong, phía, phần trong; ở trong, nội bộ"
insist ,(on) (v),/in'sist/,"cứ nhất định, cứ khăng khăng"
install ,(v),/in'stɔ:l/,"đặt (hệ thống máy móc, thiết bị...)"
instance ,(n),/'instəns/,"thí dị, ví dụ; trường hợp cá biệt"
instead  ,(adv),/in'sted/,để thay thế
institute ,(n),/ˈ´institju:t/,"viện, học viện"
institution ,(n),"/,insti'tju:ʃn/ ","sự thành lập, lập; cơ quan, trụ sở"
,,"/,insti'tu:ʃn/",
instruction ,(n),/ɪn'strʌkʃn/,"sự dạy, tài liệu cung cấp"
instrument ,(n),/'instrumənt/,dụng cụ âm nhạc khí
insult  ,(v) (n),/'insʌlt/,"lăng mạ, xỉ nhục; lời lăng mạ, sự xỉ nhục"
insulting ,(adj) ,/in´sʌltiη/,"lăng mạ, xỉ nhục"
insurance ,(n),/in'ʃuərəns/,sự bảo hiểm
intelligence ,(n),/in'telidʒəns/,"sự hiểu biết, trí thông minh"
intelligent ,(adj) ,"/in,teli'dЗen∫зl/","thông minh, sáng trí"
intend ,(v),/in'tend/,"ý định, có ý định"
intended ,(adj) ,/in´tendid/,"có ý định, có dụng ý"
intention ,(n),/in'tenʃn/,"ý định, mục đích"
interest  ,(n) (v) ,/ˈɪntərest/,"sự thích thú, sự quan tâm, chú ý; làm quan tâm, làm chú ý"
